0.000269339775996 Boise Air Terminal, United States
0.000269239165873 Gerald R Ford Intl, United States
0.000268985690164 Shageluk Airport, United States
0.000268725753213 Zumbi Dos Palmares, Brazil
0.000268326052231 Tefe, Brazil
0.000267865328857 Iloilo, Philippines
0.000267592778061 Goloson Intl, Honduras
0.000266875967001 Ruby Airport, United States
0.000266774469889 Maningrida Airport, Australia
0.000266066884154 Carrasco Intl, Uruguay
0.0002656215444 Mineralnyye Vody, Russia
0.000265610240988 Pyrzowice, Poland
0.000265599825891 Scappoose Industrial Airpark, United States
0.000265599825891 Christiansted Harbor Seaplane Base, Virgin Islands
0.000265599825891 Boulder City Municipal Airport, United States
0.000265599825891 Grand Canyon West Airport, United States
0.000265568856279 Muskrat Dam Airport, Canada
0.000265394806128 Quanzhou Airport, China
0.000265237056642 Qaanaaq Airport, Greenland
0.000265043180949 Arviat, Canada
0.000264975532064 Jorge Wilsterman, Bolivia
0.000264286941088 Richmond Intl, United States
0.000263454242451 Kelowna, Canada
0.00026325432201 Husein Sastranegara, Indonesia
0.000263067739016 Poretta, France
0.000262992168742 Hurghada Intl, Egypt
0.00026296357924 Gnassingbe Eyadema Intl, Togo
0.000262142199223 Tulsa Intl, United States
0.000261850499889 Chisinau Intl, Moldova
0.000261546763458 Silvio Pettirossi Intl, Paraguay
0.000261301822907 Ljubljana, Slovenia
0.000260620552195 Jaipur, India
0.000260536401014 Anvik Airport, United States
0.000259866390788 Tabriz Intl, Iran
0.000259259180487 Ondjiva Pereira Airport, Angola
0.000259144490403 Lamezia Terme, Italy
0.000258657814125 Aden Intl, Yemen
0.000258406785252 Ching Chuang Kang, Taiwan
0.000258380641923 Wai Sha Airport, China
0.000257299574849 Exeter, United Kingdom
0.000257201010341 El Tari, Indonesia
0.000256956373846 Syamsudin Noor, Indonesia
0.000256923556534 Lihue, United States
0.000256571929703 Cunnamulla Airport, Australia
0.000256188343785 Brunei Intl, Brunei
0.000255709199678 Kashechewan Airport, Canada
0.000255379429129 Achmad Yani, Indonesia
0.000255061034029 Postville Airport, Canada
0.000255058765468 Chevery Airport, Canada
0.000254516245466 Greenville-Spartanburg International, United States
0.000254282838166 Rodriguez Ballon, Peru
0.000254037644662 Canberra, Australia
0.000253504844518 Tucson Intl, United States
0.000253364833812 Daniel Oduber Quiros Intl, Costa Rica
0.000252379762068 Zadar, Croatia
0.000251814554725 Samui, Thailand
0.000251687115672 Varna, Bulgaria
0.000251650534714 Inezgane, Morocco
0.000251300774131 Strachowice, Poland
0.000251137971679 Kongiganak Airport, United States
0.000251052173923 Devi Ahilyabai Holkar, India
0.000250971091005 Bearskin Lake Airport, Canada
0.000250863725818 Bern Belp, Switzerland
0.000250781802454 Kugluktuk, Canada
0.000250673063442 Wapekeka Airport, Canada
0.000250586951713 Ordos Ejin Horo, China
0.000250043626974 Kenmore Air Harbor Seaplane Base, United States
0.000249534804574 Sturup, Sweden
0.000249502704669 Culiacan Intl, Mexico
0.000249399631343 Datadawai Airport, Indonesia
0.000249391158088 Dushanbe, Tajikistan
0.000249228316201 Longreach Airport, Australia
0.000248977016481 Pula, Croatia
0.000248622064254 Greater Rochester Intl, United States
0.000248541367377 Gustavo Rojas Pinilla, Colombia
0.000248430843258 Mikonos, Greece
0.000248281168562 Santa Maria, Brazil
0.00024730320595 Kulusuk, Greenland
0.000246237356473 Syktyvkar, Russia
0.000246227487094 Ontario Intl, United States
0.000246202991413 Capitan Oriel Lea Plaza, Bolivia
0.000246201307964 Sultan Ismail, Malaysia
0.000246139246061 St. Lewis (Fox Harbour) Airport, Canada
0.000245708872577 Goa, India
0.000245378422237 Myeik, Burma
0.000245327741622 Westchester Co, United States
0.00024515416218 Heho, Burma
0.00024506744925 Dzaoudzi Pamandzi, Mayotte
0.00024502670157 Charleston Afb Intl, United States
0.000244678672663 Regional De Maringa Silvio Name Junior, Brazil
0.000244266629061 James M Cox Dayton Intl, United States
0.000243738404199 Nuku Hiva, French Polynesia
0.000243738404199 Hiva Oa-Atuona Airport, French Polynesia
0.000243733649965 Diego Aracena Intl, Chile
0.000243236205852 Mont Joli, Canada
0.000242901681096 Licenciado Adolfo Lopez Mateos Intl, Mexico
0.000242584348809 Toussaint Louverture Intl, Haiti
0.000242487119224 Zanzibar, Tanzania
0.000241786933619 Ten Cel Av Cesar Bombonato, Brazil
0.000241476468462 Banjul Intl, Gambia
0.000241047874068 Podgorica, Montenegro
0.000240676963952 Kwigillingok Airport, United States
0.000240131808999 Pohnpei Intl, Micronesia
0.000240109185908 Bucholz Aaf, Marshall Islands
0.00024002358149 Pikangikum Airport, Canada
0.000239203585039 Anaktuvuk Pass Airport, United States
0.000239153652175 Stebbins Airport, United States
0.000239083504863 Bora Bora, French Polynesia
0.000238915692955 Juana Azurduy De Padilla, Bolivia
0.000238881877606 Victoria Inner Harbour Airport, Canada
0.000238678357844 Alta, Norway
0.000238585416434 Airport, Norway
0.000238526164747 Berbera, Somalia
0.000237881261035 Craig Cove Airport, Vanuatu
0.000237853607624 Balandino, Russia
0.000237665226681 Gjoa Haven, Canada
0.000237396232053 Fresno Yosemite Intl, United States
0.000237391525354 Guernsey, Guernsey
0.000236815165893 Salluit Airport, Canada
0.000236654372531 Craig Seaplane Base, United States
0.000236581140293 Zarzis, Tunisia
0.000236082437052 Shannon, Ireland
0.00023604259852 Nampula, Mozambique
0.000235961954184 Presidente Peron, Argentina
0.000235869718165 Fort Mcmurray, Canada
0.000235744311503 Mc Ghee Tyson, United States
0.000235648560465 Ouvea, New Caledonia
0.000235648560465 Tiga Airport, New Caledonia
0.000235473575224 Sola Airport, Vanuatu
0.000235473575224 Mota Lava Airport, Vanuatu
0.000234948165681 Launceston, Australia
0.000234916105746 Quinhagak Airport, United States
0.000234894120331 Ernest A Love Fld, United States
0.000234641059073 Des Moines Intl, United States
0.000234399228842 Igloolik Airport, Canada
0.000234395997379 Sud Corse, France
0.00023343611859 La Chinita Intl, Venezuela
0.000233434371196 Senou, Mali
0.00023341208508 Rasht, Iran
0.000232590613834 Varanasi, India
0.000231961799061 Melbourne Essendon, Australia
0.00023193131361 Rotterdam, Netherlands
0.000231572947991 Ngorangora Airport, Solomon Islands
0.000231469660911 Vanguardia, Colombia
0.000231361325914 Bettles, United States
0.000230924288943 Gustavus Airport, United States
0.000230739358813 Kangiqsujuaq - Wakeham Bay Airport, Canada
0.000230702446181 Kangirsuk Airport, Canada
0.000230668660575 Adams Fld, United States
0.000230524596127 Friday Harbor Seaplane Base, United States
0.000230518912726 Natashquan, Canada
0.000229820240016 Mornington Island Airport, Australia
0.000229653401982 Omsk, Russia
0.000229327100678 Bob Hope, United States
0.000228931207403 Regina Intl, Canada
0.000228837524264 Pangnirtung, Canada
0.000228491668497 St Augustin Airport, Canada
0.000228236767053 Ivujivik Airport, Canada
0.000228206582321 Lucknow, India
0.000227584725469 Frank Pais Intl, Cuba
0.000227486100411 Changzhou, China
0.000227080217277 Brevig Mission Airport, United States
0.000225728587006 Sitka Rocky Gutierrez, United States
0.000225620045533 Norman Manley Intl, Jamaica
0.000225507391883 Katima Mulilo Airport, Namibia
0.000225160803344 Adana, Turkey
0.000224445876297 Elim Airport, United States
0.000224403075384 St Anthony, Canada
0.00022437334988 Kununurra, Australia
0.000224213435274 Shaktoolik Airport, United States
0.000223950352575 Hollis Seaplane Base, United States
0.000223742836089 Saint Catherine, France
0.000223535836114 Cataratas Intl, Brazil
0.000222536680375 Srinagar, India
0.00022237623028 Moosonee, Canada
0.000222295950961 Alice Springs, Australia
0.000221999847997 Raiatea, French Polynesia
0.000221838774213 Birdsville Airport, Australia
0.000221550951094 Summer Beaver Airport, Canada
0.000221443835943 Joacaba Airport, Brazil
0.00022143500526 Ulukhaktok Holman, Canada
0.000221338456463 Managua Intl, Nicaragua
0.000220706745459 Chefornak Airport, United States
0.000220435184865 Tamanrasset, Algeria
0.000220239949885 Seychelles Intl, Seychelles
0.000220180494251 Salta, Argentina
0.000219800479526 Wunnumin Lake Airport, Canada
0.000219404656635 Tabatinga, Brazil
0.000219207097666 Manchester Regional Airport, United States
0.000218998768529 Suavanao Airport, Solomon Islands
0.000218807887073 Londrina, Brazil
0.000218524039772 Holy Cross Airport, United States
0.000218151180716 Casale, Italy
0.000217969536337 M R Stefanik, Slovakia
0.000217644685853 Qaarsut Airport, Greenland
0.00021752048602 Taloyoak, Canada
0.000217471737749 Flin Flon, Canada
0.000217437943041 Charleville, Australia
0.00021712166701 Gaua Island Airport, Vanuatu
0.000216541425835 Deer Lake, Canada
0.000216105976599 Ouargla, Algeria
0.00021583208162 Charlotte County-Punta Gorda Airport, United States
0.000215797918029 Chisasibi Airport, Canada
0.000215635904189 Whale Cove Airport, Canada
0.000215627912177 Koyuk Alfred Adams Airport, United States
0.000215487850489 Rundu, Namibia
0.000215487850489 Ondangwa Airport, Namibia
0.000215412006179 Point Hope Airport, United States
0.000215224235237 Kobuk Airport, United States
0.000214984344654 Windorah Airport, Australia
0.000214806496178 Webequie Airport, Canada
0.00021467928558 Girua Airport, Papua New Guinea
0.000214632440632 Fort Albany Airport, Canada
0.000214504033229 Mehamn, Norway
0.000214459139614 Emmonak Airport, United States
0.000214105755484 Inukjuak Airport, Canada
0.00021406031186 Kefallinia, Greece
0.000213939943063 Chesterfield Inlet Airport, Canada
0.000213925780938 Traian Vuia, Romania
0.000213906189143 Carlos Ibanez Del Campo Intl, Chile
0.000213714360293 Kipnuk Airport, United States
0.000213655146224 Lawica, Poland
0.000213575390853 El Paso Intl, United States
0.000213122446786 Round Lake (Weagamow Lake) Airport, Canada
0.00021282934636 Daru Airport, Papua New Guinea
0.000212706021809 Mombasa Moi Intl, Kenya
0.000211895297755 Newtok Airport, United States
0.000211719958014 Sheldon Point Airport, United States
0.000211639263684 Upernavik Airport, Greenland
0.000211586626875 Sir Seretse Khama Intl, Botswana
0.000211129655904 Umiujaq Airport, Canada
0.000211020983422 Comodoro Rivadavia, Argentina
0.000211003014321 Prestwick, United Kingdom
0.000210766752031 Puerto Princesa, Philippines
0.000210556388767 Timmins, Canada
0.00021027409062 Point Salines Intl, Grenada
0.000210174869646 Aden Adde International Airport, Somalia
0.000208878819238 Port Harcourt Intl, Nigeria
0.000208339782259 Long Beach, United States
0.000208244518522 Doomadgee Airport, Australia
0.000207576225312 Lauro Kurtz, Brazil
0.000207450847565 Save, Sweden
0.000207444770399 Lombok International Airport, Indonesia
0.000207019408633 Quaqtaq Airport, Canada
0.000206538126977 Bedourie Airport, Australia
0.000206489353455 Alakanuk Airport, United States
0.000206463072944 Jerez, Spain
0.00020645916044 Weihai Airport, China
0.000206230234138 Chapeco, Brazil
0.000206180445572 Ambler Airport, United States
0.000205962408089 Erechim Airport, Brazil
0.000205893076386 Saskatoon J G Diefenbaker Intl, Canada
0.000205501682868 Ua Pou Airport, French Polynesia
0.000205501682868 Ua Huka Airport, French Polynesia
0.000205373590854 Harrisburg Intl, United States
0.000205223102817 Clyde River, Canada
0.000205197299099 Toowoomba, Australia
0.000205168720955 Havre Saint-Pierre Airport, Canada
0.000204398607186 Vishakhapatnam, India
0.000204265374477 Amilcar Cabral Intl, Cape Verde
0.000204246821679 Cagayan De Oro, Philippines
0.000203117537028 Tete Chingodzi, Mozambique
0.000202836790648 Torres Airstrip, Vanuatu
0.00020276647443 Belfast City, United Kingdom
0.000202568833255 El Loa, Chile
0.00020256269458 Shungnak Airport, United States
0.000202549388287 Akron Canton Regional Airport, United States
0.000202214903897 Nizhny Novgorod, Russia
0.000202101073592 Bournemouth, United Kingdom
0.00020183937815 Carriel Sur Intl, Chile
0.000201575856035 Syracuse Hancock Intl, United States
0.00020130184095 Prince George, Canada
0.000200767384476 Akulivik Airport, Canada
0.00020056323479 Mediterranee, France
0.000200427641829 LM Clayton Airport, United States
0.000200322670376 Beira, Mozambique
0.000200149871889 Deering Airport, United States
0.000200149871889 Buckland Airport, United States
0.000200149871889 Robert Curtis Memorial Airport, United States
0.000200149871889 Bob Baker Memorial Airport, United States
0.000199538256839 Koumac, New Caledonia
0.000199100228949 Sultan Mahmud Badaruddin Ii, Indonesia
0.00019867708912 Skopje, Macedonia
0.000198585885314 Newcastle Airport, Australia
0.000198396770407 Tununak Airport, United States
0.000198028265277 Nunapitchuk Airport, United States
0.000197887217183 Malabo, Equatorial Guinea
0.000197836211672 Kasabonika Airport, Canada
0.000197695671744 General Heriberto Jara Intl, Mexico
0.000197661904261 Odesa Intl, Ukraine
0.000197558825018 Diosdado Macapagal International, Philippines
0.000197545162701 Kotlik Airport, United States
0.000197447372837 Golovin Airport, United States
0.000197094581746 Rafael Nunez, Colombia
0.000197042581385 H Hasan Aroeboesman, Indonesia
0.000196935128661 St George Airport, Australia
0.000196773738772 Jinghong, China
0.000196670069991 Haines Airport, United States
0.000196670069991 Skagway Airport, United States
0.000196622236553 Murcia San Javier, Spain
0.000196428809238 Mary's Harbour Airport, Canada
0.000196404931743 Niigata, Japan
0.000195996696346 Huslia Airport, United States
0.00019596278439 Cherepovets Airport, Russia
0.000195817830544 Baden Airpark, Germany
0.000195795418579 Lansdowne House Airport, Canada
0.000195772542453 Mahlon Sweet Fld, United States
0.000195607925092 Mangalore, India
0.000195484716982 Allgau, Germany
0.00019544324379 Scammon Bay Airport, United States
0.000195284719798 Maroantsetra, Madagascar
0.00019510948384 Ndola, Zambia
0.000194497271132 Zhangxiao, China
0.000194389115718 Aeroporto de Porto Seguro, Brazil
0.00019428383357 Hoonah Airport, United States
0.000194106662427 Santo Angelo, Brazil
0.00019404946615 Kimbe Airport, Papua New Guinea
0.000193826088321 White Mountain Airport, United States
0.000193823707489 Chah Bahar, Iran
0.000193790396483 Wichita Mid Continent, United States
0.000193782802156 Graz, Austria
0.000193486225536 Senador Petronio Portella, Brazil
0.000193467961642 Sudbury, Canada
0.000193443013914 Diori Hamani, Niger
0.000193318761784 Malindi Airport, Kenya
0.000193252980418 Surgut, Russia
0.000193040265564 Melville Hall, Dominica
0.000193024408218 Spokane Intl, United States
0.000192923014172 Juan Manuel Galvez Intl, Honduras
0.000192400665571 Raipur, India
0.000192364645883 Page Municipal Airport, United States
0.000192325600907 St Hubert, Canada
0.000192218621071 General Jose Antonio Anzoategui Intl, Venezuela
0.000192170271609 Toksook Bay Airport, United States
0.000192125501004 Sleetmute Airport, United States
0.000191786370338 Bujumbura Intl, Burundi
0.000191411223487 Savoonga Airport, United States
0.000191411223487 Gambell Airport, United States
0.000191323589225 Dayong Airport, China
0.000190894932583 Tivat, Montenegro
0.000190893557941 NW Arkansas Regional, United States
0.000190847612785 Friday Harbor Airport, United States
0.000190847612785 Orcas Island Airport, United States
0.000190789113512 Pointe Noire, Congo (Brazzaville)
0.000190758445936 Asmara Intl, Eritrea
0.000190708299191 Baker Lake, Canada
0.000190656997592 Lonorore Airport, Vanuatu
0.000190643473864 Rurutu, French Polynesia
0.000190643473864 Tubuai, French Polynesia
0.000190325067776 Aktio, Greece
0.000190194518159 C P A Carlos Rovirosa Intl, Mexico
0.000190007437479 Dane Co Rgnl Truax Fld, United States
0.000189730071018 Chadron Municipal Airport, United States
0.000189659738553 Tuluksak Airport, United States
0.000189492426869 Hiroshima, Japan
0.000188855462446 Sege Airport, Solomon Islands
0.000188825225598 Rendani, Indonesia
0.000188822418971 Alykel, Russia
0.000188553810115 Baotou Airport, China
0.000188189042811 Conakry, Guinea
0.000188125256191 Saiss, Morocco
0.000188083144319 Hall Beach, Canada
0.000188075774514 Makale, Ethiopia
0.000187872194975 Lourdes De Blanc Sablon Airport, Canada
0.000187589722221 Yazd Shahid Sadooghi, Iran
0.000187555952494 Akutan Seaplane Base, United States
0.000187555952494 Atka Airport, United States
0.000187555952494 Nikolski Air Station, United States
0.000187435201765 Kalibo, Philippines
0.000187086265526 Huahine, French Polynesia
0.000186676966976 Thompson, Canada
0.000186576538075 Riyan, Yemen
0.000186412750952 Inverness, United Kingdom
0.000186392674006 San Carlos De Bariloche, Argentina
0.000186388696755 Schefferville, Canada
0.00018631991443 Evenes, Norway
0.00018615528416 Mackay, Australia
0.000185974055971 Carajas Airport, Brazil
0.000185915877623 Camp Mabry Austin City, United States
0.000185550759184 Cataratas Del Iguazu, Argentina
0.000185460469446 La Tabatière Airport, Canada
0.000185240391829 Aalborg, Denmark
0.000185214165779 Nantucket Mem, United States
0.00018516774507 Shahid Ashrafi Esfahani, Iran
0.00018514293878 Erbil Intl, Iraq
0.000184925334284 Piedmont Triad, United States
0.000184709385863 Hobart, Australia
0.000184623616038 Berlevag, Norway
0.0001846138493 General R Fierro Villalobos Intl, Mexico
0.000184338720605 Kaimana, Indonesia
